Date,ProductGroup,SalesRegion,SalesOffice,SalesInUsd,SalesCost,QuantityInvoiced,SKU
2002-04-01,Electrical,Midwest,Chicago,1002.79245059133,1085.48542794156,1618.75746277728,CPR 00800  7200XR
2002-05-01,Electrical,Midwest,Chicago,1103.40057525377,1223.06332875662,1660.21173229693,CPR 00800  7200XR
2002-06-01,Electrical,Midwest,Chicago,1418.62924856202,1641.44421514713,1740.64135666469,CPR 00800  7200XR
2002-07-01,Electrical,Midwest,Chicago,273.321602739417,324.43687109151,1845.018675634,CPR 00800  7200XR
2002-08-01,Electrical,Midwest,Chicago,1640.11003140943,222.905589483551,1183.92404421721,CPR 00800  7200XR
2002-09-01,Electrical,Midwest,Chicago,1098.99121184374,371.847130055949,1568.02997424703,CPR 00800  7200XR
2002-10-01,Electrical,Midwest,Chicago,758.545462082066,912.167158538934,1685.20811782331,CPR 00800  7200XR
2002-11-01,Electrical,Midwest,Chicago,318.404074138329,378.524672974713,1497.59406574967,CPR 00800  7200XR
2002-12-01,Electrical,Midwest,Chicago,2866.86138407206,2257.48696578769,1656.74447334962,CPR 00800  7200XR
2003-01-01,Electrical,Midwest,Chicago,430.307085968089,490.154537506747,1679.64108670176,CPR 00800  7200XR
2003-02-01,Electrical,Midwest,Chicago,1762.48506598722,353.827429809498,1328.87070325246,CPR 00800  7200XR
2003-03-01,Electrical,Midwest,Chicago,2965.78642971865,875.392931650064,1270.45935801303,CPR 00800  7200XR
2003-04-01,Electrical,Midwest,Chicago,926.675744684132,1135.78589237723,2243.0625862301,CPR 00800  7200XR
2003-05-01,Electrical,Midwest,Chicago,756.322443649548,103.87031923741,2487.64027173424,CPR 00800  7200XR
2003-06-01,Electrical,Midwest,Chicago,951.527741290751,1179.72540458003,1988.19908701902,CPR 00800  7200XR
2003-07-01,Electrical,Midwest,Chicago,1393.29056372899,1734.03054549272,1937.55752373735,CPR 00800  7200XR
2003-08-01,Electrical,Midwest,Chicago,1014.06643360803,1221.0223534519,1955.22130292392,CPR 00800  7200XR
2003-09-01,Electrical,Midwest,Chicago,1365.36827025027,706.945496252451,2784.21413438588,CPR 00800  7200XR
2003-10-01,Electrical,Midwest,Chicago,509.661754744179,617.491894865773,1994.57883470907,CPR 00800  7200XR
2003-11-01,Electrical,Midwest,Chicago,1524.31022956327,1831.51856676631,1689.10444604628,CPR 00800  7200XR
2003-12-01,Electrical,Midwest,Chicago,1626.12049562001,1034.85471534127,2090.11670708655,CPR 00800  7200XR
2001-01-01,Electrical,Midwest,Chicago,986.757024066067,1647.62491743231,1398.91636890158,CPR 00800  7300XR
2001-02-01,Electrical,Midwest,Chicago,627.177319721852,571.176075650876,480.0,CPR 00800  7300XR
2001-03-01,Electrical,Midwest,Chicago,963.287264429902,2435.61981897407,2047.22620066036,CPR 00800  7300XR
2001-04-01,Electrical,Midwest,Chicago,1425.42007665197,2142.90236859374,1746.05029714109,CPR 00800  7300XR
2001-05-01,Electrical,Midwest,Chicago,739.83980731917,1460.18392160294,1207.6421583787,CPR 00800  7300XR
2001-06-01,Electrical,Midwest,Chicago,1272.65650614541,1188.98473829904,1006.92428450015,CPR 00800  7300XR
2001-07-01,Electrical,Midwest,Chicago,1358.4024274562,2008.20069048735,1704.97153911579,CPR 00800  7300XR
2001-08-01,Electrical,Midwest,Chicago,846.305695284108,759.074869020905,647.735050430002,CPR 00800  7300XR
2001-09-01,Electrical,Midwest,Chicago,347.934660826515,984.55589799978,888.159883592192,CPR 00800  7300XR
2001-10-01,Electrical,Midwest,Chicago,244.552,1559.69885181123,1434.62867283447,CPR 00800  7300XR
2001-11-01,Electrical,Midwest,Chicago,1292.12686206285,1088.14732176957,1025.67765374897,CPR 00800  7300XR
2001-12-01,Electrical,Midwest,Chicago,1313.24156786139,1103.86695490683,1041.22549813529,CPR 00800  7300XR
2002-01-01,Electrical,Midwest,Chicago,1102.49387923232,905.612928363454,854.435493359799,CPR 00800  7300XR
2002-02-01,Electrical,Midwest,Chicago,262.816606898509,1567.25819622994,1461.35064983171,CPR 00800  7300XR
2002-03-01,Electrical,Midwest,Chicago,1349.66968379801,1209.86523610505,1054.64880347969,CPR 00800  7300XR
2002-04-01,Electrical,Midwest,Chicago,832.078590613764,1566.43882112846,1293.5131082442,CPR 00800  7300XR
2002-05-01,Electrical,Midwest,Chicago,1349.7684242352,1310.42747063179,1046.90462821266,CPR 00800  7300XR
2002-06-01,Electrical,Midwest,Chicago,1402.23584514724,1450.77284993925,1739.42726461525,CPR 00800  7300XR
2002-07-01,Electrical,Midwest,Chicago,827.536170036151,875.091665873007,655.854058185111,CPR 00800  7300XR
2002-08-01,Electrical,Midwest,Chicago,667.246466263017,716.538942891076,1168.5913522434,CPR 00800  7300XR
2002-09-01,Electrical,Midwest,Chicago,935.446777530398,1034.36078157028,1383.11097871866,CPR 00800  7300XR
2002-10-01,Electrical,Midwest,Chicago,753.828203390223,802.704829094625,1266.71148691623,CPR 00800  7300XR
2002-11-01,Electrical,Midwest,Chicago,975.640410720239,1028.183316521,1462.98358424288,CPR 00800  7300XR
2002-12-01,Electrical,Midwest,Chicago,1626.69727817982,1742.50224359986,2745.64576638849,CPR 00800  7300XR
2003-01-01,Electrical,Midwest,Chicago,357.321880414335,369.008,969.886433592816,CPR 00800  7300XR
2003-02-01,Electrical,Midwest,Chicago,1221.61463408311,1345.91403400202,969.471908678206,CPR 00800  7300XR
2003-03-01,Electrical,Midwest,Chicago,1636.42557167615,1833.32340192621,1305.82788393703,CPR 00800  7300XR
2003-04-01,Electrical,Midwest,Chicago,1319.65394842823,1465.78744491901,1031.87951220171,CPR 00800  7300XR
2003-05-01,Electrical,Midwest,Chicago,1465.5497348629,1654.92282131422,2446.19539116381,CPR 00800  7300XR
2003-06-01,Electrical,Midwest,Chicago,1605.86900372658,1813.82134143132,1917.17040227838,CPR 00800  7300XR
2003-07-01,Electrical,Midwest,Chicago,1430.63234218837,1562.76193661713,1136.43374095799,CPR 00800  7300XR
2003-08-01,Electrical,Midwest,Chicago,1173.49131206928,1257.09360850457,2213.55589667752,CPR 00800  7300XR
2003-09-01,Electrical,Midwest,Chicago,961.346938329249,1024.75996186826,744.099132826517,CPR 00800  7300XR
2003-10-01,Electrical,Midwest,Chicago,1290.92727861458,1366.53195746162,1023.65941568331,CPR 00800  7300XR
2003-11-01,Electrical,Midwest,Chicago,1025.39044174421,1095.46491359542,808.661952586691,CPR 00800  7300XR
2003-12-01,Electrical,Midwest,Chicago,1936.88316816537,2060.45264172068,1535.88850324386,CPR 00800  7300XR
2001-01-01,Electrical,Midwest,Chicago,1252.48349085637,1255.25722534995,570.019290345352,CPR 00807  3000XR
2001-02-01,Electrical,Midwest,Chicago,1379.89182683405,1784.05893710179,806.81556722787,CPR 00807  3000XR
2001-03-01,Electrical,Midwest,Chicago,1688.45027588337,1589.4470472128,764.337962383929,CPR 00807  3000XR
2001-04-01,Electrical,Midwest,Chicago,1459.70557951705,1403.59598366702,666.168770774993,CPR 00807  3000XR
2001-05-01,Electrical,Midwest,Chicago,1013.76009479856,971.724615662233,1293.3106658739,CPR 00807  3000XR
2001-06-01,Electrical,Midwest,Chicago,1853.35942245073,1748.33587945385,844.510794275351,CPR 00807  3000XR
2001-07-01,Electrical,Midwest,Chicago,1105.10727739669,1032.64061697897,499.104501023953,CPR 00807  3000XR
2001-08-01,Electrical,Midwest,Chicago,1838.81565319935,2439.0610938498,1206.11028991766,CPR 00807  3000XR
2001-09-01,Electrical,Midwest,Chicago,968.152902956218,1594.74139039145,820.295432598916,CPR 00807  3000XR
2001-10-01,Electrical,Midwest,Chicago,2003.19718617131,1769.94530603712,909.724908746684,CPR 00807  3000XR
2001-11-01,Electrical,Midwest,Chicago,1841.90364258779,1594.02446798248,837.761928233735,CPR 00807  3000XR
2001-12-01,Electrical,Midwest,Chicago,1575.71856230812,1360.83836391602,717.800185236018,CPR 00807  3000XR
2002-01-01,Electrical,Midwest,Chicago,2365.11883748074,1930.53660972214,1075.43531387664,CPR 00807  3000XR
2002-02-01,Electrical,Midwest,Chicago,2107.55803727141,1716.73826612493,956.860028648794,CPR 00807  3000XR
2002-03-01,Electrical,Midwest,Chicago,1754.0147594355,1444.83208296149,774.138971797082,CPR 00807  3000XR
2002-04-01,Electrical,Midwest,Chicago,1641.55459054439,1423.02698891127,744.417397295545,CPR 00807  3000XR
2002-05-01,Electrical,Midwest,Chicago,1579.59527076566,2147.03890893904,1099.32855581601,CPR 00807  3000XR
2002-06-01,Electrical,Midwest,Chicago,1760.93297804359,1634.71183590753,799.098681019697,CPR 00807  3000XR
2002-07-01,Electrical,Midwest,Chicago,1596.56506942354,1515.54786346846,726.58832966425,CPR 00807  3000XR
2002-08-01,Electrical,Midwest,Chicago,2044.81565404225,1941.60430001258,931.845919139922,CPR 00807  3000XR
2002-09-01,Electrical,Midwest,Chicago,1531.91130106309,1491.69744027772,696.394234463736,CPR 00807  3000XR
2002-10-01,Electrical,Midwest,Chicago,1484.2762114337,1411.3034302254,675.492343541484,CPR 00807  3000XR
2002-11-01,Electrical,Midwest,Chicago,1222.45212959038,1140.77893999404,556.629156684133,CPR 00807  3000XR
2002-12-01,Electrical,Midwest,Chicago,1838.62586143067,1615.27131233814,841.251646449631,CPR 00807  3000XR
2003-01-01,Electrical,Midwest,Chicago,2566.2022916395,2256.70116598059,1170.57100554301,CPR 00807  3000XR
2003-02-01,Electrical,Midwest,Chicago,1631.24572921937,1464.68096595617,743.415830551697,CPR 00807  3000XR
2003-03-01,Electrical,Midwest,Chicago,870.632,796.432,396.8,CPR 00807  3000XR
2003-04-01,Electrical,Midwest,Chicago,2094.52292312826,2734.88530252081,1340.32327434176,CPR 00807  3000XR
2003-05-01,Electrical,Midwest,Chicago,2110.80416295063,1980.24632615921,963.095188854801,CPR 00807  3000XR
2003-06-01,Electrical,Midwest,Chicago,2026.17840006082,1894.72815808484,924.795355605262,CPR 00807  3000XR
2003-07-01,Electrical,Midwest,Chicago,1819.95501784442,1634.42152304803,828.820245894706,CPR 00807  3000XR
2003-08-01,Electrical,Midwest,Chicago,1288.80769433015,1300.60365198322,590.070634940192,CPR 00807  3000XR
2003-09-01,Electrical,Midwest,Chicago,2060.61234950977,2060.75819196804,1448.46178106431,CPR 00807  3000XR
2003-10-01,Electrical,Midwest,Chicago,1696.79833909794,1693.15947424511,771.186677498433,CPR 00807  3000XR
2003-11-01,Electrical,Midwest,Chicago,1112.44627256098,1126.5083034227,505.618414415136,CPR 00807  3000XR
2003-12-01,Electrical,Midwest,Chicago,2611.73408277753,2614.36311231059,1189.62710045931,CPR 00807  3000XR
2001-01-01,Electrical,Midwest,Chicago,1248.14110963814,621.285467738262,1119.78538253024,CPR 00807  7000XR
2001-02-01,Electrical,Midwest,Chicago,1641.77793295518,823.773927259825,1498.8147408939,CPR 00807  7000XR
2001-03-01,Electrical,Midwest,Chicago,1560.37857551269,792.402627197454,1427.8505449778,CPR 00807  7000XR
2001-04-01,Electrical,Midwest,Chicago,617.76,314.552,552.0,CPR 00807  7000XR
2001-05-01,Electrical,Midwest,Chicago,2135.44178944832,1097.02309717272,1956.69479136066,CPR 00807  7000XR
2001-06-01,Electrical,Midwest,Chicago,1618.85110438041,814.075322459219,1473.15740246508,CPR 00807  7000XR
2001-07-01,Electrical,Midwest,Chicago,656.926526003252,327.34048688552,592.003130605928,CPR 00807  7000XR
2001-08-01,Electrical,Midwest,Chicago,1963.16530849717,966.177819890223,1777.89281038513,CPR 00807  7000XR
2001-09-01,Electrical,Midwest,Chicago,1463.55003548103,697.963680675001,1319.34122980511,CPR 00807  7000XR
2001-10-01,Electrical,Midwest,Chicago,1387.14897190797,661.322997770904,1255.72675996448,CPR 00807  7000XR
2001-11-01,Electrical,Midwest,Chicago,1602.92795001878,757.041735944918,1463.13521066145,CPR 00807  7000XR
2001-12-01,Electrical,Midwest,Chicago,1330.37727390669,631.618820438681,1215.65184022113,CPR 00807  7000XR
2002-01-01,Electrical,Midwest,Chicago,1816.49598542177,908.026383536534,1639.09807669368,CPR 00807  7000XR
2002-02-01,Electrical,Midwest,Chicago,1781.84974402036,899.38831346277,1615.02377183554,CPR 00807  7000XR
2002-03-01,Electrical,Midwest,Chicago,1301.10548798429,711.17673258071,1186.22576741038,CPR 00807  7000XR
2002-04-01,Electrical,Midwest,Chicago,2017.31339373565,1126.10772869746,1839.58562119443,CPR 00807  7000XR
2002-05-01,Electrical,Midwest,Chicago,1415.46914198995,797.775377326968,1283.60959255728,CPR 00807  7000XR
2002-06-01,Electrical,Midwest,Chicago,1202.22221750618,698.573425281206,1096.09355919076,CPR 00807  7000XR
2002-07-01,Electrical,Midwest,Chicago,1748.65777472365,1012.97231650384,1565.980224496,CPR 00807  7000XR
2002-08-01,Electrical,Midwest,Chicago,922.522466949231,1165.14822158323,839.758931066615,CPR 00807  7000XR
2002-09-01,Electrical,Midwest,Chicago,956.572364583858,572.158833764533,871.941406352049,CPR 00807  7000XR
2002-10-01,Electrical,Midwest,Chicago,1104.38474449687,652.720592443012,1006.70122100836,CPR 00807  7000XR
2002-11-01,Electrical,Midwest,Chicago,1253.40239084548,731.211883912349,1143.01355715369,CPR 00807  7000XR
2002-12-01,Electrical,Midwest,Chicago,1366.57737261109,880.563343899749,1260.01828125314,CPR 00807  7000XR
2003-01-01,Electrical,Midwest,Chicago,2044.23580561228,1713.55392779281,2571.48567687318,CPR 00807  7000XR
2003-02-01,Electrical,Midwest,Chicago,1384.07923071611,840.175176725927,1262.28864594086,CPR 00807  7000XR
2003-03-01,Electrical,Midwest,Chicago,1612.81652990912,991.706277126161,1473.30256741415,CPR 00807  7000XR
2003-04-01,Electrical,Midwest,Chicago,1934.29824910672,1203.7166124028,1766.72359169367,CPR 00807  7000XR
2003-05-01,Electrical,Midwest,Chicago,1622.10628373934,1007.88065619493,1484.66689636732,CPR 00807  7000XR
2003-06-01,Electrical,Midwest,Chicago,1566.56514592749,979.603149590354,1432.75465155594,CPR 00807  7000XR
2003-07-01,Electrical,Midwest,Chicago,796.942353144663,914.510117396606,727.868753801123,CPR 00807  7000XR
2003-08-01,Electrical,Midwest,Chicago,1040.66814450763,561.684121276014,951.72010726489,CPR 00807  7000XR
2003-09-01,Electrical,Midwest,Chicago,1717.86142974383,1388.91186420884,1538.13140244092,CPR 00807  7000XR
2003-10-01,Electrical,Midwest,Chicago,1401.14340751997,749.058226945052,1272.7680621931,CPR 00807  7000XR
2003-11-01,Electrical,Midwest,Chicago,2603.0571625508,1406.78287385711,2365.41252313269,CPR 00807  7000XR
2003-12-01,Electrical,Midwest,Chicago,1517.74416874936,808.76565157346,1362.67734343313,CPR 00807  7000XR
2001-01-01,Electrical,Midwest,Chicago,1840.14250855616,1860.72904196326,1831.57336007556,CPR 00807  7200XR
2001-02-01,Electrical,Midwest,Chicago,1135.85387440473,1558.58282785111,1542.75586118379,CPR 00807  7200XR
2001-03-01,Electrical,Midwest,Chicago,1648.20702733114,1687.57930695054,1654.03201772123,CPR 00807  7200XR
2001-04-01,Electrical,Midwest,Chicago,1923.17226717075,1999.72312238566,1893.01220852536,CPR 00807  7200XR
2001-05-01,Electrical,Midwest,Chicago,1167.62552854578,1219.03853363465,1175.48320224356,CPR 00807  7200XR
2001-06-01,Electrical,Midwest,Chicago,1610.90320218826,1645.08838343168,1623.58788153852,CPR 00807  7200XR
2001-07-01,Electrical,Midwest,Chicago,1770.14305992072,1802.79983485035,1775.78153261801,CPR 00807  7200XR
2001-08-01,Electrical,Midwest,Chicago,2082.42835795186,2059.57695168619,2071.96287520473,CPR 00807  7200XR
2001-09-01,Electrical,Midwest,Chicago,2201.53840311694,2098.19987647066,2191.56443267757,CPR 00807  7200XR
2001-10-01,Electrical,Midwest,Chicago,1829.68411726397,1753.40440366161,1840.25457145995,CPR 00807  7200XR
2001-11-01,Electrical,Midwest,Chicago,1353.49739654069,1279.18612959438,1368.08490256173,CPR 00807  7200XR
2001-12-01,Electrical,Midwest,Chicago,1808.57063046406,1710.2616201362,1822.6109342343,CPR 00807  7200XR
2002-01-01,Electrical,Midwest,Chicago,1293.85495093119,1293.90019343585,1300.85126055735,CPR 00807  7200XR
2002-02-01,Electrical,Midwest,Chicago,2407.41550719622,2409.42607811226,2405.28992116222,CPR 00807  7200XR
2002-03-01,Electrical,Midwest,Chicago,1724.62478610171,1933.43412420719,1733.21458295247,CPR 00807  7200XR
2002-04-01,Electrical,Midwest,Chicago,1477.97738912643,1692.12453841607,1482.80115462584,CPR 00807  7200XR
2002-05-01,Electrical,Midwest,Chicago,2030.99041384658,2374.57103113848,2029.83090661754,CPR 00807  7200XR
2002-06-01,Electrical,Midwest,Chicago,763.208,923.965196134658,756.0,CPR 00807  7200XR
2002-07-01,Electrical,Midwest,Chicago,1888.80352933121,692.84,1909.13424262466,CPR 00807  7200XR
2002-08-01,Electrical,Midwest,Chicago,1304.73713185562,1612.11073314246,1308.44785669064,CPR 00807  7200XR
2002-09-01,Electrical,Midwest,Chicago,2196.39118518152,1092.08335404624,2221.17660987937,CPR 00807  7200XR
2002-10-01,Electrical,Midwest,Chicago,1468.51885134242,997.220847849275,1485.02116352844,CPR 00807  7200XR
2002-11-01,Electrical,Midwest,Chicago,1850.31481998478,1322.17980592574,1867.86304277551,CPR 00807  7200XR
2002-12-01,Electrical,Midwest,Chicago,2041.01722508215,2103.05187151885,2076.71946149104,CPR 00807  7200XR
2003-01-01,Electrical,Midwest,Chicago,1275.51469616951,1301.7396086263,1276.30714882611,CPR 00807  7200XR
2003-02-01,Electrical,Midwest,Chicago,1522.50881669033,1588.75495210999,1533.69366325992,CPR 00807  7200XR
2003-03-01,Electrical,Midwest,Chicago,1996.12451791443,2119.19837689225,2015.41814827977,CPR 00807  7200XR
2003-04-01,Electrical,Midwest,Chicago,1816.00001022021,1971.16726483561,1828.69229658532,CPR 00807  7200XR
2003-05-01,Electrical,Midwest,Chicago,1695.5405184285,1839.9111243369,1713.44432555344,CPR 00807  7200XR
2003-06-01,Electrical,Midwest,Chicago,2140.39535796847,2321.04264560312,2160.68022541291,CPR 00807  7200XR
2003-07-01,Electrical,Midwest,Chicago,1870.30478983048,2089.86550149218,1891.40970720419,CPR 00807  7200XR
2003-08-01,Electrical,Midwest,Chicago,2147.03947494121,2348.72780847923,2168.41564790965,CPR 00807  7200XR
2003-09-01,Electrical,Midwest,Chicago,2238.31810304762,2431.9315495209,2241.04866258945,CPR 00807  7200XR
2003-10-01,Electrical,Midwest,Chicago,1757.85697628768,1904.39657727844,1767.55741739375,CPR 00807  7200XR
2003-11-01,Electrical,Midwest,Chicago,1784.2710738763,1967.43578789495,1805.91501177495,CPR 00807  7200XR
2003-12-01,Electrical,Midwest,Chicago,1839.87340000892,2017.73430391236,1852.64764279539,CPR 00807  7200XR
2001-01-01,Electrical,Midwest,Chicago,1346.66867483965,1078.55722884723,1029.12827515065,CPR 00807  7300XR
2001-02-01,Electrical,Midwest,Chicago,1572.34312494219,1499.95120031207,1441.91568293505,CPR 00807  7300XR
2001-03-01,Electrical,Midwest,Chicago,1204.74211505888,1712.12487358792,1636.51887737795,CPR 00807  7300XR
2001-04-01,Electrical,Midwest,Chicago,685.912,1244.77340412526,1156.96119241023,CPR 00807  7300XR
2001-05-01,Electrical,Midwest,Chicago,1072.25458032825,1564.61899288283,1468.93641921345,CPR 00807  7300XR
2001-06-01,Electrical,Midwest,Chicago,1044.79543245297,846.856288164732,807.362619795606,CPR 00807  7300XR
2001-07-01,Electrical,Midwest,Chicago,708.799509470557,569.552,544.0,CPR 00807  7300XR
2001-08-01,Electrical,Midwest,Chicago,1394.80700509065,1754.67212423066,1713.85273378592,CPR 00807  7300XR
2001-09-01,Electrical,Midwest,Chicago,914.794813794831,1489.52662290328,700.054615973325,CPR 00807  7300XR
2001-10-01,Electrical,Midwest,Chicago,1290.03797825549,1622.39171933248,1639.09390277666,CPR 00807  7300XR
2001-11-01,Electrical,Midwest,Chicago,1315.02594204902,984.233268412438,1013.63371925779,CPR 00807  7300XR
2001-12-01,Electrical,Midwest,Chicago,1250.85331321833,943.345728876612,967.844042032542,CPR 00807  7300XR
2002-01-01,Electrical,Midwest,Chicago,1979.68448737103,1561.47221862781,1526.34265255765,CPR 00807  7300XR
2002-02-01,Electrical,Midwest,Chicago,1702.89458601349,1344.64841959307,1306.90168844605,CPR 00807  7300XR
