regionname,protractionname,date,oil,gas
Central,West Cameron Area,1996-12-01,380251.0,32141868.0
Central,West Cameron Area,1997-01-01,389689.0,31599654.0
Central,West Cameron Area,1997-02-01,401621.0,29123731.0
Central,West Cameron Area,1997-03-01,482233.0,33832016.0
Central,West Cameron Area,1997-04-01,612583.0,37165458.0
Central,West Cameron Area,1997-05-01,640476.0,39589188.0
Central,West Cameron Area,1997-06-01,596616.0,37949340.0
Central,West Cameron Area,1997-07-01,657653.0,41068603.0
Central,West Cameron Area,1997-08-01,639186.0,41390738.0
Central,West Cameron Area,1997-09-01,634030.0,39794647.0
Central,West Cameron Area,1997-10-01,611050.0,39333585.0
Central,West Cameron Area,1997-11-01,630687.0,35917639.0
Central,West Cameron Area,1997-12-01,685585.0,37414755.0
Central,West Cameron Area,1998-01-01,828702.0,36760182.0
Central,West Cameron Area,1998-02-01,695532.0,30272023.0
Central,West Cameron Area,1998-03-01,934668.0,36926159.0
Central,West Cameron Area,1998-04-01,968850.0,37324001.0
Central,West Cameron Area,1998-05-01,963941.0,39855201.0
Central,West Cameron Area,1998-06-01,780012.0,35698727.0
Central,West Cameron Area,1998-07-01,780861.0,34869998.0
Central,West Cameron Area,1998-08-01,713735.0,34570832.0
Central,West Cameron Area,1998-09-01,500004.0,28495467.0
Central,West Cameron Area,1998-10-01,631758.0,35249740.0
Central,West Cameron Area,1998-11-01,601031.0,36483774.0
Central,West Cameron Area,1998-12-01,581473.0,36478618.0
Central,West Cameron Area,1999-01-01,572311.0,35316599.0
Central,West Cameron Area,1999-02-01,469105.0,32964206.0
Central,West Cameron Area,1999-03-01,507107.0,37350818.0
Central,West Cameron Area,1999-04-01,464920.0,36936247.0
Central,West Cameron Area,1999-05-01,493586.0,37868600.0
Central,West Cameron Area,1999-06-01,505508.0,35639670.0
Central,West Cameron Area,1999-07-01,514073.0,37671080.0
Central,West Cameron Area,1999-08-01,467524.0,37384984.0
Central,West Cameron Area,1999-09-01,459485.0,35626939.0
Central,West Cameron Area,1999-10-01,471081.0,36031517.0
Central,West Cameron Area,1999-11-01,548134.0,32500976.0
Central,West Cameron Area,1999-12-01,579586.0,34824336.0
Central,West Cameron Area,2000-01-01,604031.0,34714395.0
Central,West Cameron Area,2000-02-01,512970.0,32189596.0
Central,West Cameron Area,2000-03-01,515234.0,34466747.0
Central,West Cameron Area,2000-04-01,474984.0,33049736.0
Central,West Cameron Area,2000-05-01,459666.0,34253769.0
Central,West Cameron Area,2000-06-01,432948.0,33157995.0
Central,West Cameron Area,2000-07-01,433768.0,36924363.0
Central,West Cameron Area,2000-08-01,547478.0,37538621.0
Central,West Cameron Area,2000-09-01,617600.0,38496154.0
Central,West Cameron Area,2000-10-01,624968.0,39018588.0
Central,West Cameron Area,2000-11-01,596157.0,36085991.0
Central,West Cameron Area,2000-12-01,654578.0,38182115.0
Central,West Cameron Area,2001-01-01,723787.0,38226106.0
Central,West Cameron Area,2001-02-01,625570.0,36983051.0
Central,West Cameron Area,2001-03-01,602427.0,38961460.0
Central,West Cameron Area,2001-04-01,577597.0,39975277.0
Central,West Cameron Area,2001-05-01,546093.0,41338879.0
Central,West Cameron Area,2001-06-01,518972.0,41830639.0
Central,West Cameron Area,2001-07-01,562529.0,44914795.0
Central,West Cameron Area,2001-08-01,520821.0,43132663.0
Central,West Cameron Area,2001-09-01,500762.0,40958370.0
Central,West Cameron Area,2001-10-01,463869.0,38674585.0
Central,West Cameron Area,2001-11-01,468719.0,36710164.0
Central,West Cameron Area,2001-12-01,482035.0,36133087.0
Central,West Cameron Area,2002-01-01,528208.0,33097225.0
Central,West Cameron Area,2002-02-01,495010.0,30584440.0
Central,West Cameron Area,2002-03-01,475111.0,33498873.0
Central,West Cameron Area,2002-04-01,482243.0,35847188.0
Central,West Cameron Area,2002-05-01,566704.0,37719616.0
Central,West Cameron Area,2002-06-01,557289.0,36129086.0
Central,West Cameron Area,2002-07-01,513708.0,35607264.0
Central,West Cameron Area,2002-08-01,501508.0,34446708.0
Central,West Cameron Area,2002-09-01,414423.0,31781571.0
Central,West Cameron Area,2002-10-01,424489.0,30291090.0
Central,West Cameron Area,2002-11-01,468845.0,35076212.0
Central,West Cameron Area,2002-12-01,458219.0,35319005.0
Central,West Cameron Area,2003-01-01,435073.0,34985599.0
Central,West Cameron Area,2003-02-01,412631.0,32978555.0
Central,West Cameron Area,2003-03-01,476978.0,37808996.0
Central,West Cameron Area,2003-04-01,469044.0,36197559.0
Central,West Cameron Area,2003-05-01,394263.0,35242970.0
Central,West Cameron Area,2003-06-01,418452.0,33611714.0
Central,West Cameron Area,2003-07-01,379622.0,31071005.0
Central,West Cameron Area,2003-08-01,396175.0,34490935.0
Central,West Cameron Area,2003-09-01,362679.0,31663838.0
Central,West Cameron Area,2003-10-01,399728.0,33254358.0
Central,West Cameron Area,2003-11-01,350396.0,31551194.0
Central,West Cameron Area,2003-12-01,474113.0,33432840.0
Central,West Cameron Area,2004-01-01,399262.0,33225762.0
Central,West Cameron Area,2004-02-01,364882.0,31300636.0
Central,West Cameron Area,2004-03-01,367433.0,32152317.0
Central,West Cameron Area,2004-04-01,343689.0,30994894.0
Central,West Cameron Area,2004-05-01,349693.0,30850110.0
Central,West Cameron Area,2004-06-01,362381.0,29113809.0
Central,West Cameron Area,2004-07-01,346612.0,30796751.0
Central,West Cameron Area,2004-08-01,375387.0,30346165.0
Central,West Cameron Area,2004-09-01,402749.0,29630906.0
Central,West Cameron Area,2004-10-01,421186.0,31167430.0
Central,West Cameron Area,2004-11-01,423537.0,29083402.0
Central,West Cameron Area,2004-12-01,375784.0,29048165.0
Central,West Cameron Area,2005-01-01,425264.0,29211029.0
Central,West Cameron Area,2005-02-01,349931.0,26578671.0
Central,West Cameron Area,2005-03-01,369763.0,28866305.0
Central,West Cameron Area,2005-04-01,379824.0,27062853.0
Central,West Cameron Area,2005-05-01,397114.0,27911306.0
Central,West Cameron Area,2005-06-01,354557.0,27479978.0
Central,West Cameron Area,2005-07-01,330189.0,26088404.0
Central,West Cameron Area,2005-08-01,301231.0,22147724.0
Central,West Cameron Area,2005-09-01,194939.0,14808452.0
Central,West Cameron Area,2005-10-01,91591.0,2796542.0
Central,West Cameron Area,2005-11-01,124432.0,11637951.0
Central,West Cameron Area,2005-12-01,157401.0,16431017.0
Central,West Cameron Area,2006-01-01,272949.0,18729362.0
Central,West Cameron Area,2006-02-01,233839.0,16413968.0
Central,West Cameron Area,2006-03-01,160016.0,15829953.0
Central,West Delta Area,1996-01-01,2221709.0,12737299.0
Central,West Delta Area,1996-02-01,2238670.0,12532416.0
Central,West Delta Area,1996-03-01,2307075.0,14065372.0
Central,West Delta Area,1996-04-01,2224741.0,13472691.0
Central,West Delta Area,1996-05-01,2193796.0,13746981.0
Central,West Delta Area,1996-06-01,2092225.0,13928913.0
Central,West Delta Area,1996-07-01,2080146.0,14537587.0
Central,West Delta Area,1996-08-01,2282755.0,15311059.0
Central,West Delta Area,1996-09-01,2133850.0,14592683.0
Central,West Delta Area,1996-10-01,2039282.0,13254233.0
Central,West Delta Area,1996-11-01,2089092.0,13463314.0
Central,West Delta Area,1996-12-01,2182126.0,13583935.0
Central,West Delta Area,1997-01-01,2074649.0,13857746.0
Central,West Delta Area,1997-02-01,1890285.0,13119073.0
Central,West Delta Area,1997-03-01,2149996.0,14787238.0
Central,West Delta Area,1997-04-01,2072883.0,13673127.0
Central,West Delta Area,1997-05-01,2028512.0,13736097.0
Central,West Delta Area,1997-06-01,1803714.0,11521833.0
Central,West Delta Area,1997-07-01,2027780.0,12316009.0
Central,West Delta Area,1997-08-01,1875011.0,11930881.0
Central,West Delta Area,1997-09-01,2123513.0,13487349.0
Central,West Delta Area,1997-10-01,2145258.0,13629401.0
Central,West Delta Area,1997-11-01,2140451.0,14066525.0
Central,West Delta Area,1997-12-01,2217744.0,14641284.0
Central,West Delta Area,1998-01-01,2238491.0,14479859.0
Central,West Delta Area,1998-02-01,1764656.0,12727974.0
Central,West Delta Area,1998-03-01,1868781.0,14993667.0
Central,West Delta Area,1998-04-01,1795493.0,13983618.0
Central,West Delta Area,1998-05-01,1872061.0,14415690.0
Central,West Delta Area,1998-06-01,1831758.0,12871899.0
Central,West Delta Area,1998-07-01,2023613.0,13571984.0
Central,West Delta Area,1998-08-01,2133728.0,14002439.0
Central,West Delta Area,1998-09-01,1412204.0,9355577.0
Central,West Delta Area,1998-10-01,1916746.0,12244325.0
Central,West Delta Area,1998-11-01,1855182.0,13102844.0
Central,West Delta Area,1998-12-01,1905164.0,13765018.0
Central,West Delta Area,1999-01-01,1960513.0,13804847.0
Central,West Delta Area,1999-02-01,1788588.0,12076978.0
Central,West Delta Area,1999-03-01,1940315.0,13241455.0
Central,West Delta Area,1999-04-01,1891146.0,12737291.0
Central,West Delta Area,1999-05-01,1910075.0,12590123.0
Central,West Delta Area,1999-06-01,1890419.0,11773766.0
Central,West Delta Area,1999-07-01,2136185.0,12392244.0
Central,West Delta Area,1999-08-01,2001463.0,11704862.0
Central,West Delta Area,1999-09-01,2023576.0,12285401.0
Central,West Delta Area,1999-10-01,2160839.0,13486222.0
Central,West Delta Area,1999-11-01,1973982.0,12985831.0
Central,West Delta Area,1999-12-01,1899218.0,12721408.0
Central,West Delta Area,2000-01-01,1898459.0,12254547.0
Central,West Delta Area,2000-02-01,1795014.0,10943010.0
Central,West Delta Area,2000-03-01,1976064.0,11437781.0
Central,West Delta Area,2000-04-01,1705131.0,10705950.0
Central,West Delta Area,2000-05-01,1874710.0,11944151.0
Central,West Delta Area,2000-06-01,1782034.0,11742175.0
Central,West Delta Area,2000-07-01,1730418.0,11469681.0
Central,West Delta Area,2000-08-01,1686214.0,11479006.0
Central,West Delta Area,2000-09-01,1631562.0,12111372.0
Central,West Delta Area,2000-10-01,1758048.0,12842734.0
Central,West Delta Area,2000-11-01,1608454.0,12966201.0
Central,West Delta Area,2000-12-01,1602737.0,13938482.0
Central,West Delta Area,2001-01-01,1590336.0,14151316.0
Central,West Delta Area,2001-02-01,1456339.0,12392835.0
Central,West Delta Area,2001-03-01,1557574.0,12337517.0
Central,West Delta Area,2001-04-01,1617477.0,12512023.0
Central,West Delta Area,2001-05-01,1586222.0,13261744.0
Central,West Delta Area,2001-06-01,1520355.0,11542881.0
Central,West Delta Area,2001-07-01,1562532.0,11541494.0
Central,West Delta Area,2001-08-01,1553637.0,10899607.0
Central,West Delta Area,2001-09-01,1536458.0,10660991.0
Central,West Delta Area,2001-10-01,1642953.0,11065063.0
Central,West Delta Area,2001-11-01,1434511.0,10335569.0
Central,West Delta Area,2001-12-01,1585254.0,10747455.0
Central,West Delta Area,2002-01-01,1449488.0,10390427.0
Central,West Delta Area,2002-02-01,1267906.0,8599363.0
Central,West Delta Area,2002-03-01,1537575.0,10628236.0
Central,West Delta Area,2002-04-01,1567796.0,10114238.0
Central,West Delta Area,2002-05-01,1630890.0,9788701.0
Central,West Delta Area,2002-06-01,1553709.0,8547199.0
Central,West Delta Area,2002-07-01,1483604.0,8203346.0
Central,West Delta Area,2002-08-01,1549787.0,8733434.0
Central,West Delta Area,2002-09-01,1217927.0,6854151.0
Central,West Delta Area,2002-10-01,1079021.0,6715592.0
Central,West Delta Area,2002-11-01,1480215.0,8498670.0
Central,West Delta Area,2002-12-01,1514157.0,9487216.0
Central,West Delta Area,2003-01-01,1379707.0,9836697.0
Central,West Delta Area,2003-02-01,1246113.0,9251363.0
Central,West Delta Area,2003-03-01,1419254.0,10644022.0
Central,West Delta Area,2003-04-01,1386647.0,9446131.0
Central,West Delta Area,2003-05-01,1397950.0,9255096.0
Central,West Delta Area,2003-06-01,1263733.0,8441215.0
Central,West Delta Area,2003-07-01,1293622.0,8664261.0
Central,West Delta Area,2003-08-01,1329586.0,8648809.0
Central,West Delta Area,2003-09-01,1342145.0,8161323.0
Central,West Delta Area,2003-10-01,1315411.0,7804825.0
Central,West Delta Area,2003-11-01,1261869.0,7446145.0
Central,West Delta Area,2003-12-01,1319651.0,7620929.0
Central,West Delta Area,2004-01-01,1154857.0,7051539.0
Central,West Delta Area,2004-02-01,1082715.0,6482403.0
Central,West Delta Area,2004-03-01,1148811.0,6819593.0
Central,West Delta Area,2004-04-01,1080542.0,6590330.0
Central,West Delta Area,2004-05-01,1122437.0,6715837.0
Central,West Delta Area,2004-06-01,1100707.0,6677604.0
Central,West Delta Area,2004-07-01,1092296.0,6671227.0
Central,West Delta Area,2004-08-01,994678.0,6070587.0
Central,West Delta Area,2004-09-01,725375.0,4696209.0
Central,West Delta Area,2004-10-01,968687.0,5786768.0
Central,West Delta Area,2004-11-01,970454.0,5656338.0
Central,West Delta Area,2004-12-01,960148.0,5511153.0
Central,West Delta Area,2005-01-01,987189.0,5795575.0
Central,West Delta Area,2005-02-01,860502.0,5519680.0
Central,West Delta Area,2005-03-01,956804.0,6013802.0
Central,West Delta Area,2005-04-01,931628.0,5696477.0
Central,West Delta Area,2005-05-01,974696.0,6030614.0
Central,West Delta Area,2005-06-01,887245.0,5361436.0
Central,West Delta Area,2005-07-01,773584.0,4725337.0
Central,West Delta Area,2005-08-01,764532.0,4508891.0
Central,West Delta Area,2005-09-01,0.0,211.0
Central,West Delta Area,2005-10-01,144387.0,1232063.0
Central,West Delta Area,2005-11-01,246774.0,1948645.0
Central,West Delta Area,2005-12-01,267312.0,2949080.0
Central,West Delta Area,2006-01-01,321688.0,2368196.0
Central,West Delta Area,2006-02-01,292011.0,2294722.0
Central,West Delta Area,2006-03-01,315661.0,3129276.0
Western,Alaminos Canyon,2000-09-01,12980.0,19684.0
Western,Alaminos Canyon,2000-10-01,200169.0,389970.0
Western,Alaminos Canyon,2000-11-01,243520.0,392587.0
Western,Alaminos Canyon,2000-12-01,496495.0,503859.0
Western,Alaminos Canyon,2001-01-01,664832.0,774315.0
Western,Alaminos Canyon,2001-02-01,624294.0,723745.0
Western,Alaminos Canyon,2001-03-01,837902.0,1038365.0
Western,Alaminos Canyon,2001-04-01,938272.0,1215063.0
Western,Alaminos Canyon,2001-05-01,655569.0,884417.0
Western,Alaminos Canyon,2001-06-01,559429.0,660480.0
Western,Alaminos Canyon,2001-07-01,660385.0,576067.0
Western,Alaminos Canyon,2001-08-01,977469.0,950772.0
Western,Alaminos Canyon,2001-09-01,1069330.0,1139714.0
Western,Alaminos Canyon,2001-10-01,1278998.0,1407158.0
Western,Alaminos Canyon,2001-11-01,1318009.0,1916816.0
Western,Alaminos Canyon,2001-12-01,1571517.0,2474444.0
Western,Alaminos Canyon,2002-01-01,1739030.0,3043403.0
Western,Alaminos Canyon,2002-02-01,1558858.0,2631603.0
Western,Alaminos Canyon,2002-03-01,1863008.0,2415443.0
Western,Alaminos Canyon,2002-04-01,1727753.0,2052967.0
Western,Alaminos Canyon,2002-05-01,1779559.0,1765469.0
Western,Alaminos Canyon,2002-06-01,1633043.0,1686397.0
Western,Alaminos Canyon,2002-07-01,1387021.0,1461537.0
Western,Alaminos Canyon,2002-08-01,1355748.0,1374670.0
Western,Alaminos Canyon,2002-09-01,1153868.0,1186310.0
Western,Alaminos Canyon,2002-10-01,1172315.0,1297927.0
Western,Alaminos Canyon,2002-11-01,1105991.0,1209237.0
Western,Alaminos Canyon,2002-12-01,1069486.0,1153936.0
Western,Alaminos Canyon,2003-01-01,1046430.0,1189657.0
Western,Alaminos Canyon,2003-02-01,825883.0,937818.0
Western,Alaminos Canyon,2003-03-01,955618.0,1291828.0
Western,Alaminos Canyon,2003-04-01,893289.0,1092548.0
Western,Alaminos Canyon,2003-05-01,923698.0,1001758.0
Western,Alaminos Canyon,2003-06-01,917951.0,893067.0
Western,Alaminos Canyon,2003-07-01,829531.0,806683.0
Western,Alaminos Canyon,2003-08-01,851897.0,865894.0
Western,Alaminos Canyon,2003-09-01,799248.0,821666.0
Western,Alaminos Canyon,2003-10-01,815718.0,1107254.0
Western,Alaminos Canyon,2003-11-01,766019.0,723397.0
Western,Alaminos Canyon,2003-12-01,740928.0,641125.0
Western,Alaminos Canyon,2004-01-01,757480.0,877404.0
Western,Alaminos Canyon,2004-02-01,693922.0,884505.0
Western,Alaminos Canyon,2004-03-01,836618.0,1512532.0
Western,Alaminos Canyon,2004-04-01,787277.0,2012449.0
Western,Alaminos Canyon,2004-05-01,777027.0,1977250.0
Western,Alaminos Canyon,2004-06-01,739622.0,2068773.0
Western,Alaminos Canyon,2004-07-01,761696.0,2077117.0
Western,Alaminos Canyon,2004-08-01,778465.0,2206197.0
Western,Alaminos Canyon,2004-09-01,783710.0,2243299.0
Western,Alaminos Canyon,2004-10-01,779348.0,2202639.0
Western,Alaminos Canyon,2004-11-01,737268.0,2124660.0
Western,Alaminos Canyon,2004-12-01,736780.0,2088289.0
Western,Alaminos Canyon,2005-01-01,707597.0,1868202.0
Western,Alaminos Canyon,2005-02-01,619771.0,1744825.0
Western,Alaminos Canyon,2005-03-01,669353.0,1855871.0
Western,Alaminos Canyon,2005-04-01,627787.0,1665509.0
Western,Alaminos Canyon,2005-05-01,642949.0,1579081.0
Western,Alaminos Canyon,2005-06-01,585637.0,1377638.0
Western,Alaminos Canyon,2005-07-01,563020.0,1358478.0
Western,Alaminos Canyon,2005-08-01,590325.0,1373804.0
Western,Alaminos Canyon,2005-09-01,447503.0,876524.0
Western,Alaminos Canyon,2005-10-01,478828.0,690343.0
Western,Alaminos Canyon,2005-11-01,562258.0,1129220.0
Western,Alaminos Canyon,2005-12-01,560616.0,1149107.0
Western,Alaminos Canyon,2006-01-01,529405.0,1144372.0
Western,Alaminos Canyon,2006-02-01,466266.0,1087419.0
Western,Alaminos Canyon,2006-03-01,507490.0,1075682.0
Western,Brazos Area,1996-01-01,39917.0,14892459.0
Western,Brazos Area,1996-02-01,22436.0,13494674.0
Western,Brazos Area,1996-03-01,29586.0,14389587.0
Western,Brazos Area,1996-04-01,31876.0,14135121.0
Western,Brazos Area,1996-05-01,21665.0,14173448.0
Western,Brazos Area,1996-06-01,24813.0,13073277.0
Western,Brazos Area,1996-07-01,26563.0,13738768.0
Western,Brazos Area,1996-08-01,28657.0,14321278.0
Western,Brazos Area,1996-09-01,29033.0,13456163.0
Western,Brazos Area,1996-10-01,26237.0,13065973.0
Western,Brazos Area,1996-11-01,30049.0,12485393.0
Western,Brazos Area,1996-12-01,27661.0,13084854.0
Western,Brazos Area,1997-01-01,24132.0,12448309.0
Western,Brazos Area,1997-02-01,20170.0,10845547.0
Western,Brazos Area,1997-03-01,30870.0,12555721.0
Western,Brazos Area,1997-04-01,21733.0,12016485.0
Western,Brazos Area,1997-05-01,32990.0,13122080.0
Western,Brazos Area,1997-06-01,27149.0,12736569.0
Western,Brazos Area,1997-07-01,20773.0,12955451.0
Western,Brazos Area,1997-08-01,28615.0,12623909.0
Western,Brazos Area,1997-09-01,19933.0,12443602.0
Western,Brazos Area,1997-10-01,33994.0,12249478.0
Western,Brazos Area,1997-11-01,18130.0,11841564.0
Western,Brazos Area,1997-12-01,21101.0,12031212.0
Western,Brazos Area,1998-01-01,28871.0,11362302.0
Western,Brazos Area,1998-02-01,14523.0,10149794.0
Western,Brazos Area,1998-03-01,32918.0,10763071.0
Western,Brazos Area,1998-04-01,17128.0,10347726.0
Western,Brazos Area,1998-05-01,16468.0,10575635.0
Western,Brazos Area,1998-06-01,24579.0,10101253.0
Western,Brazos Area,1998-07-01,17829.0,10501521.0
Western,Brazos Area,1998-08-01,17445.0,10178600.0
Western,Brazos Area,1998-09-01,23278.0,8892132.0
Western,Brazos Area,1998-10-01,15736.0,10138788.0
Western,Brazos Area,1998-11-01,21107.0,9501741.0
Western,Brazos Area,1998-12-01,22121.0,9603714.0
Western,Brazos Area,1999-01-01,25680.0,9680181.0
Western,Brazos Area,1999-02-01,20090.0,8424493.0
Western,Brazos Area,1999-03-01,25418.0,10311908.0
Western,Brazos Area,1999-04-01,21093.0,10081685.0
Western,Brazos Area,1999-05-01,24489.0,10480631.0
Western,Brazos Area,1999-06-01,22643.0,9719302.0
Western,Brazos Area,1999-07-01,22427.0,9953699.0
Western,Brazos Area,1999-08-01,18876.0,9312104.0
Western,Brazos Area,1999-09-01,16814.0,8743377.0
Western,Brazos Area,1999-10-01,32024.0,9670164.0
Western,Brazos Area,1999-11-01,19724.0,10406650.0
