libname,memname,memtype,name,type,length,npos,varnum,label,format,informat,idxusage,sortedby,xtype,notnull,precision,scale,transcode
SASHELP,LEUTRAIN,DATA,x69,num,8.0,552.0,70.0,,,,,0.0,num,no,0.0,,yes
SASHELP,LEUTRAIN,DATA,x70,num,8.0,560.0,71.0,,,,,0.0,num,no,0.0,,yes
SASHELP,LEUTRAIN,DATA,x71,num,8.0,568.0,72.0,,,,,0.0,num,no,0.0,,yes
SASHELP,LEUTRAIN,DATA,x72,num,8.0,576.0,73.0,,,,,0.0,num,no,0.0,,yes
SASHELP,LEUTRAIN,DATA,x73,num,8.0,584.0,74.0,,,,,0.0,num,no,0.0,,yes
SASHELP,LEUTRAIN,DATA,x74,num,8.0,592.0,75.0,,,,,0.0,num,no,0.0,,yes
SASHELP,LEUTRAIN,DATA,x75,num,8.0,600.0,76.0,,,,,0.0,num,no,0.0,,yes
SASHELP,LEUTRAIN,DATA,x76,num,8.0,608.0,77.0,,,,,0.0,num,no,0.0,,yes
SASHELP,LEUTRAIN,DATA,x77,num,8.0,616.0,78.0,,,,,0.0,num,no,0.0,,yes
SASHELP,LEUTRAIN,DATA,x78,num,8.0,624.0,79.0,,,,,0.0,num,no,0.0,,yes
SASHELP,LEUTRAIN,DATA,x79,num,8.0,632.0,80.0,,,,,0.0,num,no,0.0,,yes
SASHELP,LEUTRAIN,DATA,x80,num,8.0,640.0,81.0,,,,,0.0,num,no,0.0,,yes
SASHELP,LEUTRAIN,DATA,x81,num,8.0,648.0,82.0,,,,,0.0,num,no,0.0,,yes
SASHELP,LEUTRAIN,DATA,x82,num,8.0,656.0,83.0,,,,,0.0,num,no,0.0,,yes
SASHELP,LEUTRAIN,DATA,x83,num,8.0,664.0,84.0,,,,,0.0,num,no,0.0,,yes
SASHELP,LEUTRAIN,DATA,x84,num,8.0,672.0,85.0,,,,,0.0,num,no,0.0,,yes
SASHELP,LEUTRAIN,DATA,x85,num,8.0,680.0,86.0,,,,,0.0,num,no,0.0,,yes
SASHELP,LEUTRAIN,DATA,x86,num,8.0,688.0,87.0,,,,,0.0,num,no,0.0,,yes
SASHELP,LEUTRAIN,DATA,x87,num,8.0,696.0,88.0,,,,,0.0,num,no,0.0,,yes
SASHELP,LEUTRAIN,DATA,x88,num,8.0,704.0,89.0,,,,,0.0,num,no,0.0,,yes
SASHELP,LEUTRAIN,DATA,x89,num,8.0,712.0,90.0,,,,,0.0,num,no,0.0,,yes
SASHELP,LEUTRAIN,DATA,x90,num,8.0,720.0,91.0,,,,,0.0,num,no,0.0,,yes
SASHELP,LEUTRAIN,DATA,x91,num,8.0,728.0,92.0,,,,,0.0,num,no,0.0,,yes
SASHELP,LEUTRAIN,DATA,x92,num,8.0,736.0,93.0,,,,,0.0,num,no,0.0,,yes
SASHELP,LEUTRAIN,DATA,x93,num,8.0,744.0,94.0,,,,,0.0,num,no,0.0,,yes
SASHELP,LEUTRAIN,DATA,x94,num,8.0,752.0,95.0,,,,,0.0,num,no,0.0,,yes
SASHELP,LEUTRAIN,DATA,x95,num,8.0,760.0,96.0,,,,,0.0,num,no,0.0,,yes
SASHELP,LEUTRAIN,DATA,x96,num,8.0,768.0,97.0,,,,,0.0,num,no,0.0,,yes
SASHELP,LEUTRAIN,DATA,x97,num,8.0,776.0,98.0,,,,,0.0,num,no,0.0,,yes
SASHELP,LEUTRAIN,DATA,x98,num,8.0,784.0,99.0,,,,,0.0,num,no,0.0,,yes
SASHELP,LEUTRAIN,DATA,x99,num,8.0,792.0,100.0,,,,,0.0,num,no,0.0,,yes
SASHELP,LEUTRAIN,DATA,x100,num,8.0,800.0,101.0,,,,,0.0,num,no,0.0,,yes
SASHELP,LEUTRAIN,DATA,x101,num,8.0,808.0,102.0,,,,,0.0,num,no,0.0,,yes
SASHELP,LEUTRAIN,DATA,x102,num,8.0,816.0,103.0,,,,,0.0,num,no,0.0,,yes
SASHELP,LEUTRAIN,DATA,x103,num,8.0,824.0,104.0,,,,,0.0,num,no,0.0,,yes
SASHELP,LEUTRAIN,DATA,x104,num,8.0,832.0,105.0,,,,,0.0,num,no,0.0,,yes
SASHELP,LEUTRAIN,DATA,x105,num,8.0,840.0,106.0,,,,,0.0,num,no,0.0,,yes
SASHELP,LEUTRAIN,DATA,x106,num,8.0,848.0,107.0,,,,,0.0,num,no,0.0,,yes
SASHELP,LEUTRAIN,DATA,x107,num,8.0,856.0,108.0,,,,,0.0,num,no,0.0,,yes
SASHELP,LEUTRAIN,DATA,x108,num,8.0,864.0,109.0,,,,,0.0,num,no,0.0,,yes
SASHELP,LEUTRAIN,DATA,x109,num,8.0,872.0,110.0,,,,,0.0,num,no,0.0,,yes
SASHELP,LEUTRAIN,DATA,x110,num,8.0,880.0,111.0,,,,,0.0,num,no,0.0,,yes
SASHELP,LEUTRAIN,DATA,x111,num,8.0,888.0,112.0,,,,,0.0,num,no,0.0,,yes
SASHELP,LEUTRAIN,DATA,x112,num,8.0,896.0,113.0,,,,,0.0,num,no,0.0,,yes
SASHELP,LEUTRAIN,DATA,x113,num,8.0,904.0,114.0,,,,,0.0,num,no,0.0,,yes
SASHELP,LEUTRAIN,DATA,x114,num,8.0,912.0,115.0,,,,,0.0,num,no,0.0,,yes
SASHELP,LEUTRAIN,DATA,x115,num,8.0,920.0,116.0,,,,,0.0,num,no,0.0,,yes
SASHELP,LEUTRAIN,DATA,x116,num,8.0,928.0,117.0,,,,,0.0,num,no,0.0,,yes
SASHELP,LEUTRAIN,DATA,x117,num,8.0,936.0,118.0,,,,,0.0,num,no,0.0,,yes
SASHELP,LEUTRAIN,DATA,x118,num,8.0,944.0,119.0,,,,,0.0,num,no,0.0,,yes
SASHELP,LEUTRAIN,DATA,x119,num,8.0,952.0,120.0,,,,,0.0,num,no,0.0,,yes
SASHELP,LEUTRAIN,DATA,x120,num,8.0,960.0,121.0,,,,,0.0,num,no,0.0,,yes
SASHELP,LEUTRAIN,DATA,x121,num,8.0,968.0,122.0,,,,,0.0,num,no,0.0,,yes
SASHELP,LEUTRAIN,DATA,x122,num,8.0,976.0,123.0,,,,,0.0,num,no,0.0,,yes
SASHELP,LEUTRAIN,DATA,x123,num,8.0,984.0,124.0,,,,,0.0,num,no,0.0,,yes
SASHELP,LEUTRAIN,DATA,x124,num,8.0,992.0,125.0,,,,,0.0,num,no,0.0,,yes
SASHELP,LEUTRAIN,DATA,x125,num,8.0,1000.0,126.0,,,,,0.0,num,no,0.0,,yes
SASHELP,LEUTRAIN,DATA,x126,num,8.0,1008.0,127.0,,,,,0.0,num,no,0.0,,yes
SASHELP,LEUTRAIN,DATA,x127,num,8.0,1016.0,128.0,,,,,0.0,num,no,0.0,,yes
SASHELP,LEUTRAIN,DATA,x128,num,8.0,1024.0,129.0,,,,,0.0,num,no,0.0,,yes
SASHELP,LEUTRAIN,DATA,x129,num,8.0,1032.0,130.0,,,,,0.0,num,no,0.0,,yes
SASHELP,LEUTRAIN,DATA,x130,num,8.0,1040.0,131.0,,,,,0.0,num,no,0.0,,yes
SASHELP,LEUTRAIN,DATA,x131,num,8.0,1048.0,132.0,,,,,0.0,num,no,0.0,,yes
SASHELP,LEUTRAIN,DATA,x132,num,8.0,1056.0,133.0,,,,,0.0,num,no,0.0,,yes
SASHELP,LEUTRAIN,DATA,x133,num,8.0,1064.0,134.0,,,,,0.0,num,no,0.0,,yes
SASHELP,LEUTRAIN,DATA,x134,num,8.0,1072.0,135.0,,,,,0.0,num,no,0.0,,yes
SASHELP,LEUTRAIN,DATA,x135,num,8.0,1080.0,136.0,,,,,0.0,num,no,0.0,,yes
SASHELP,LEUTRAIN,DATA,x136,num,8.0,1088.0,137.0,,,,,0.0,num,no,0.0,,yes
SASHELP,LEUTRAIN,DATA,x137,num,8.0,1096.0,138.0,,,,,0.0,num,no,0.0,,yes
SASHELP,LEUTRAIN,DATA,x138,num,8.0,1104.0,139.0,,,,,0.0,num,no,0.0,,yes
SASHELP,LEUTRAIN,DATA,x139,num,8.0,1112.0,140.0,,,,,0.0,num,no,0.0,,yes
SASHELP,LEUTRAIN,DATA,x140,num,8.0,1120.0,141.0,,,,,0.0,num,no,0.0,,yes
SASHELP,LEUTRAIN,DATA,x141,num,8.0,1128.0,142.0,,,,,0.0,num,no,0.0,,yes
SASHELP,LEUTRAIN,DATA,x142,num,8.0,1136.0,143.0,,,,,0.0,num,no,0.0,,yes
SASHELP,LEUTRAIN,DATA,x143,num,8.0,1144.0,144.0,,,,,0.0,num,no,0.0,,yes
SASHELP,LEUTRAIN,DATA,x144,num,8.0,1152.0,145.0,,,,,0.0,num,no,0.0,,yes
SASHELP,LEUTRAIN,DATA,x145,num,8.0,1160.0,146.0,,,,,0.0,num,no,0.0,,yes
SASHELP,LEUTRAIN,DATA,x146,num,8.0,1168.0,147.0,,,,,0.0,num,no,0.0,,yes
SASHELP,LEUTRAIN,DATA,x147,num,8.0,1176.0,148.0,,,,,0.0,num,no,0.0,,yes
SASHELP,LEUTRAIN,DATA,x148,num,8.0,1184.0,149.0,,,,,0.0,num,no,0.0,,yes
SASHELP,LEUTRAIN,DATA,x149,num,8.0,1192.0,150.0,,,,,0.0,num,no,0.0,,yes
SASHELP,LEUTRAIN,DATA,x150,num,8.0,1200.0,151.0,,,,,0.0,num,no,0.0,,yes
SASHELP,LEUTRAIN,DATA,x151,num,8.0,1208.0,152.0,,,,,0.0,num,no,0.0,,yes
SASHELP,LEUTRAIN,DATA,x152,num,8.0,1216.0,153.0,,,,,0.0,num,no,0.0,,yes
SASHELP,LEUTRAIN,DATA,x153,num,8.0,1224.0,154.0,,,,,0.0,num,no,0.0,,yes
SASHELP,LEUTRAIN,DATA,x154,num,8.0,1232.0,155.0,,,,,0.0,num,no,0.0,,yes
SASHELP,LEUTRAIN,DATA,x155,num,8.0,1240.0,156.0,,,,,0.0,num,no,0.0,,yes
SASHELP,LEUTRAIN,DATA,x156,num,8.0,1248.0,157.0,,,,,0.0,num,no,0.0,,yes
SASHELP,LEUTRAIN,DATA,x157,num,8.0,1256.0,158.0,,,,,0.0,num,no,0.0,,yes
SASHELP,LEUTRAIN,DATA,x158,num,8.0,1264.0,159.0,,,,,0.0,num,no,0.0,,yes
SASHELP,LEUTRAIN,DATA,x159,num,8.0,1272.0,160.0,,,,,0.0,num,no,0.0,,yes
SASHELP,LEUTRAIN,DATA,x160,num,8.0,1280.0,161.0,,,,,0.0,num,no,0.0,,yes
SASHELP,LEUTRAIN,DATA,x161,num,8.0,1288.0,162.0,,,,,0.0,num,no,0.0,,yes
SASHELP,LEUTRAIN,DATA,x162,num,8.0,1296.0,163.0,,,,,0.0,num,no,0.0,,yes
SASHELP,LEUTRAIN,DATA,x163,num,8.0,1304.0,164.0,,,,,0.0,num,no,0.0,,yes
SASHELP,LEUTRAIN,DATA,x164,num,8.0,1312.0,165.0,,,,,0.0,num,no,0.0,,yes
SASHELP,LEUTRAIN,DATA,x165,num,8.0,1320.0,166.0,,,,,0.0,num,no,0.0,,yes
SASHELP,LEUTRAIN,DATA,x166,num,8.0,1328.0,167.0,,,,,0.0,num,no,0.0,,yes
SASHELP,LEUTRAIN,DATA,x167,num,8.0,1336.0,168.0,,,,,0.0,num,no,0.0,,yes
SASHELP,LEUTRAIN,DATA,x168,num,8.0,1344.0,169.0,,,,,0.0,num,no,0.0,,yes
SASHELP,LEUTRAIN,DATA,x169,num,8.0,1352.0,170.0,,,,,0.0,num,no,0.0,,yes
SASHELP,LEUTRAIN,DATA,x170,num,8.0,1360.0,171.0,,,,,0.0,num,no,0.0,,yes
SASHELP,LEUTRAIN,DATA,x171,num,8.0,1368.0,172.0,,,,,0.0,num,no,0.0,,yes
SASHELP,LEUTRAIN,DATA,x172,num,8.0,1376.0,173.0,,,,,0.0,num,no,0.0,,yes
SASHELP,LEUTRAIN,DATA,x173,num,8.0,1384.0,174.0,,,,,0.0,num,no,0.0,,yes
SASHELP,LEUTRAIN,DATA,x174,num,8.0,1392.0,175.0,,,,,0.0,num,no,0.0,,yes
SASHELP,LEUTRAIN,DATA,x175,num,8.0,1400.0,176.0,,,,,0.0,num,no,0.0,,yes
SASHELP,LEUTRAIN,DATA,x176,num,8.0,1408.0,177.0,,,,,0.0,num,no,0.0,,yes
SASHELP,LEUTRAIN,DATA,x177,num,8.0,1416.0,178.0,,,,,0.0,num,no,0.0,,yes
SASHELP,LEUTRAIN,DATA,x178,num,8.0,1424.0,179.0,,,,,0.0,num,no,0.0,,yes
SASHELP,LEUTRAIN,DATA,x179,num,8.0,1432.0,180.0,,,,,0.0,num,no,0.0,,yes
SASHELP,LEUTRAIN,DATA,x180,num,8.0,1440.0,181.0,,,,,0.0,num,no,0.0,,yes
SASHELP,LEUTRAIN,DATA,x181,num,8.0,1448.0,182.0,,,,,0.0,num,no,0.0,,yes
SASHELP,LEUTRAIN,DATA,x182,num,8.0,1456.0,183.0,,,,,0.0,num,no,0.0,,yes
SASHELP,LEUTRAIN,DATA,x183,num,8.0,1464.0,184.0,,,,,0.0,num,no,0.0,,yes
SASHELP,LEUTRAIN,DATA,x184,num,8.0,1472.0,185.0,,,,,0.0,num,no,0.0,,yes
SASHELP,LEUTRAIN,DATA,x185,num,8.0,1480.0,186.0,,,,,0.0,num,no,0.0,,yes
SASHELP,LEUTRAIN,DATA,x186,num,8.0,1488.0,187.0,,,,,0.0,num,no,0.0,,yes
SASHELP,LEUTRAIN,DATA,x187,num,8.0,1496.0,188.0,,,,,0.0,num,no,0.0,,yes
SASHELP,LEUTRAIN,DATA,x188,num,8.0,1504.0,189.0,,,,,0.0,num,no,0.0,,yes
SASHELP,LEUTRAIN,DATA,x189,num,8.0,1512.0,190.0,,,,,0.0,num,no,0.0,,yes
SASHELP,LEUTRAIN,DATA,x190,num,8.0,1520.0,191.0,,,,,0.0,num,no,0.0,,yes
SASHELP,LEUTRAIN,DATA,x191,num,8.0,1528.0,192.0,,,,,0.0,num,no,0.0,,yes
SASHELP,LEUTRAIN,DATA,x192,num,8.0,1536.0,193.0,,,,,0.0,num,no,0.0,,yes
SASHELP,LEUTRAIN,DATA,x193,num,8.0,1544.0,194.0,,,,,0.0,num,no,0.0,,yes
SASHELP,LEUTRAIN,DATA,x194,num,8.0,1552.0,195.0,,,,,0.0,num,no,0.0,,yes
SASHELP,LEUTRAIN,DATA,x195,num,8.0,1560.0,196.0,,,,,0.0,num,no,0.0,,yes
SASHELP,LEUTRAIN,DATA,x196,num,8.0,1568.0,197.0,,,,,0.0,num,no,0.0,,yes
SASHELP,LEUTRAIN,DATA,x197,num,8.0,1576.0,198.0,,,,,0.0,num,no,0.0,,yes
SASHELP,LEUTRAIN,DATA,x198,num,8.0,1584.0,199.0,,,,,0.0,num,no,0.0,,yes
SASHELP,LEUTRAIN,DATA,x199,num,8.0,1592.0,200.0,,,,,0.0,num,no,0.0,,yes
SASHELP,LEUTRAIN,DATA,x200,num,8.0,1600.0,201.0,,,,,0.0,num,no,0.0,,yes
SASHELP,LEUTRAIN,DATA,x201,num,8.0,1608.0,202.0,,,,,0.0,num,no,0.0,,yes
SASHELP,LEUTRAIN,DATA,x202,num,8.0,1616.0,203.0,,,,,0.0,num,no,0.0,,yes
SASHELP,LEUTRAIN,DATA,x203,num,8.0,1624.0,204.0,,,,,0.0,num,no,0.0,,yes
SASHELP,LEUTRAIN,DATA,x204,num,8.0,1632.0,205.0,,,,,0.0,num,no,0.0,,yes
SASHELP,LEUTRAIN,DATA,x205,num,8.0,1640.0,206.0,,,,,0.0,num,no,0.0,,yes
SASHELP,LEUTRAIN,DATA,x206,num,8.0,1648.0,207.0,,,,,0.0,num,no,0.0,,yes
SASHELP,LEUTRAIN,DATA,x207,num,8.0,1656.0,208.0,,,,,0.0,num,no,0.0,,yes
SASHELP,LEUTRAIN,DATA,x208,num,8.0,1664.0,209.0,,,,,0.0,num,no,0.0,,yes
SASHELP,LEUTRAIN,DATA,x209,num,8.0,1672.0,210.0,,,,,0.0,num,no,0.0,,yes
SASHELP,LEUTRAIN,DATA,x210,num,8.0,1680.0,211.0,,,,,0.0,num,no,0.0,,yes
SASHELP,LEUTRAIN,DATA,x211,num,8.0,1688.0,212.0,,,,,0.0,num,no,0.0,,yes
SASHELP,LEUTRAIN,DATA,x212,num,8.0,1696.0,213.0,,,,,0.0,num,no,0.0,,yes
SASHELP,LEUTRAIN,DATA,x213,num,8.0,1704.0,214.0,,,,,0.0,num,no,0.0,,yes
SASHELP,LEUTRAIN,DATA,x214,num,8.0,1712.0,215.0,,,,,0.0,num,no,0.0,,yes
SASHELP,LEUTRAIN,DATA,x215,num,8.0,1720.0,216.0,,,,,0.0,num,no,0.0,,yes
SASHELP,LEUTRAIN,DATA,x216,num,8.0,1728.0,217.0,,,,,0.0,num,no,0.0,,yes
SASHELP,LEUTRAIN,DATA,x217,num,8.0,1736.0,218.0,,,,,0.0,num,no,0.0,,yes
SASHELP,LEUTRAIN,DATA,x218,num,8.0,1744.0,219.0,,,,,0.0,num,no,0.0,,yes
SASHELP,LEUTRAIN,DATA,x219,num,8.0,1752.0,220.0,,,,,0.0,num,no,0.0,,yes
SASHELP,LEUTRAIN,DATA,x220,num,8.0,1760.0,221.0,,,,,0.0,num,no,0.0,,yes
SASHELP,LEUTRAIN,DATA,x221,num,8.0,1768.0,222.0,,,,,0.0,num,no,0.0,,yes
SASHELP,LEUTRAIN,DATA,x222,num,8.0,1776.0,223.0,,,,,0.0,num,no,0.0,,yes
SASHELP,LEUTRAIN,DATA,x223,num,8.0,1784.0,224.0,,,,,0.0,num,no,0.0,,yes
SASHELP,LEUTRAIN,DATA,x224,num,8.0,1792.0,225.0,,,,,0.0,num,no,0.0,,yes
SASHELP,LEUTRAIN,DATA,x225,num,8.0,1800.0,226.0,,,,,0.0,num,no,0.0,,yes
SASHELP,LEUTRAIN,DATA,x226,num,8.0,1808.0,227.0,,,,,0.0,num,no,0.0,,yes
SASHELP,LEUTRAIN,DATA,x227,num,8.0,1816.0,228.0,,,,,0.0,num,no,0.0,,yes
SASHELP,LEUTRAIN,DATA,x228,num,8.0,1824.0,229.0,,,,,0.0,num,no,0.0,,yes
SASHELP,LEUTRAIN,DATA,x229,num,8.0,1832.0,230.0,,,,,0.0,num,no,0.0,,yes
SASHELP,LEUTRAIN,DATA,x230,num,8.0,1840.0,231.0,,,,,0.0,num,no,0.0,,yes
SASHELP,LEUTRAIN,DATA,x231,num,8.0,1848.0,232.0,,,,,0.0,num,no,0.0,,yes
SASHELP,LEUTRAIN,DATA,x232,num,8.0,1856.0,233.0,,,,,0.0,num,no,0.0,,yes
SASHELP,LEUTRAIN,DATA,x233,num,8.0,1864.0,234.0,,,,,0.0,num,no,0.0,,yes
SASHELP,LEUTRAIN,DATA,x234,num,8.0,1872.0,235.0,,,,,0.0,num,no,0.0,,yes
SASHELP,LEUTRAIN,DATA,x235,num,8.0,1880.0,236.0,,,,,0.0,num,no,0.0,,yes
SASHELP,LEUTRAIN,DATA,x236,num,8.0,1888.0,237.0,,,,,0.0,num,no,0.0,,yes
SASHELP,LEUTRAIN,DATA,x237,num,8.0,1896.0,238.0,,,,,0.0,num,no,0.0,,yes
SASHELP,LEUTRAIN,DATA,x238,num,8.0,1904.0,239.0,,,,,0.0,num,no,0.0,,yes
SASHELP,LEUTRAIN,DATA,x239,num,8.0,1912.0,240.0,,,,,0.0,num,no,0.0,,yes
SASHELP,LEUTRAIN,DATA,x240,num,8.0,1920.0,241.0,,,,,0.0,num,no,0.0,,yes
SASHELP,LEUTRAIN,DATA,x241,num,8.0,1928.0,242.0,,,,,0.0,num,no,0.0,,yes
SASHELP,LEUTRAIN,DATA,x242,num,8.0,1936.0,243.0,,,,,0.0,num,no,0.0,,yes
SASHELP,LEUTRAIN,DATA,x243,num,8.0,1944.0,244.0,,,,,0.0,num,no,0.0,,yes
SASHELP,LEUTRAIN,DATA,x244,num,8.0,1952.0,245.0,,,,,0.0,num,no,0.0,,yes
SASHELP,LEUTRAIN,DATA,x245,num,8.0,1960.0,246.0,,,,,0.0,num,no,0.0,,yes
SASHELP,LEUTRAIN,DATA,x246,num,8.0,1968.0,247.0,,,,,0.0,num,no,0.0,,yes
SASHELP,LEUTRAIN,DATA,x247,num,8.0,1976.0,248.0,,,,,0.0,num,no,0.0,,yes
SASHELP,LEUTRAIN,DATA,x248,num,8.0,1984.0,249.0,,,,,0.0,num,no,0.0,,yes
SASHELP,LEUTRAIN,DATA,x249,num,8.0,1992.0,250.0,,,,,0.0,num,no,0.0,,yes
SASHELP,LEUTRAIN,DATA,x250,num,8.0,2000.0,251.0,,,,,0.0,num,no,0.0,,yes
SASHELP,LEUTRAIN,DATA,x251,num,8.0,2008.0,252.0,,,,,0.0,num,no,0.0,,yes
SASHELP,LEUTRAIN,DATA,x252,num,8.0,2016.0,253.0,,,,,0.0,num,no,0.0,,yes
SASHELP,LEUTRAIN,DATA,x253,num,8.0,2024.0,254.0,,,,,0.0,num,no,0.0,,yes
SASHELP,LEUTRAIN,DATA,x254,num,8.0,2032.0,255.0,,,,,0.0,num,no,0.0,,yes
SASHELP,LEUTRAIN,DATA,x255,num,8.0,2040.0,256.0,,,,,0.0,num,no,0.0,,yes
SASHELP,LEUTRAIN,DATA,x256,num,8.0,2048.0,257.0,,,,,0.0,num,no,0.0,,yes
SASHELP,LEUTRAIN,DATA,x257,num,8.0,2056.0,258.0,,,,,0.0,num,no,0.0,,yes
SASHELP,LEUTRAIN,DATA,x258,num,8.0,2064.0,259.0,,,,,0.0,num,no,0.0,,yes
SASHELP,LEUTRAIN,DATA,x259,num,8.0,2072.0,260.0,,,,,0.0,num,no,0.0,,yes
SASHELP,LEUTRAIN,DATA,x260,num,8.0,2080.0,261.0,,,,,0.0,num,no,0.0,,yes
SASHELP,LEUTRAIN,DATA,x261,num,8.0,2088.0,262.0,,,,,0.0,num,no,0.0,,yes
SASHELP,LEUTRAIN,DATA,x262,num,8.0,2096.0,263.0,,,,,0.0,num,no,0.0,,yes
SASHELP,LEUTRAIN,DATA,x263,num,8.0,2104.0,264.0,,,,,0.0,num,no,0.0,,yes
SASHELP,LEUTRAIN,DATA,x264,num,8.0,2112.0,265.0,,,,,0.0,num,no,0.0,,yes
SASHELP,LEUTRAIN,DATA,x265,num,8.0,2120.0,266.0,,,,,0.0,num,no,0.0,,yes
SASHELP,LEUTRAIN,DATA,x266,num,8.0,2128.0,267.0,,,,,0.0,num,no,0.0,,yes
SASHELP,LEUTRAIN,DATA,x267,num,8.0,2136.0,268.0,,,,,0.0,num,no,0.0,,yes
SASHELP,LEUTRAIN,DATA,x268,num,8.0,2144.0,269.0,,,,,0.0,num,no,0.0,,yes
SASHELP,LEUTRAIN,DATA,x269,num,8.0,2152.0,270.0,,,,,0.0,num,no,0.0,,yes
SASHELP,LEUTRAIN,DATA,x270,num,8.0,2160.0,271.0,,,,,0.0,num,no,0.0,,yes
SASHELP,LEUTRAIN,DATA,x271,num,8.0,2168.0,272.0,,,,,0.0,num,no,0.0,,yes
SASHELP,LEUTRAIN,DATA,x272,num,8.0,2176.0,273.0,,,,,0.0,num,no,0.0,,yes
SASHELP,LEUTRAIN,DATA,x273,num,8.0,2184.0,274.0,,,,,0.0,num,no,0.0,,yes
SASHELP,LEUTRAIN,DATA,x274,num,8.0,2192.0,275.0,,,,,0.0,num,no,0.0,,yes
SASHELP,LEUTRAIN,DATA,x275,num,8.0,2200.0,276.0,,,,,0.0,num,no,0.0,,yes
SASHELP,LEUTRAIN,DATA,x276,num,8.0,2208.0,277.0,,,,,0.0,num,no,0.0,,yes
SASHELP,LEUTRAIN,DATA,x277,num,8.0,2216.0,278.0,,,,,0.0,num,no,0.0,,yes
SASHELP,LEUTRAIN,DATA,x278,num,8.0,2224.0,279.0,,,,,0.0,num,no,0.0,,yes
SASHELP,LEUTRAIN,DATA,x279,num,8.0,2232.0,280.0,,,,,0.0,num,no,0.0,,yes
SASHELP,LEUTRAIN,DATA,x280,num,8.0,2240.0,281.0,,,,,0.0,num,no,0.0,,yes
SASHELP,LEUTRAIN,DATA,x281,num,8.0,2248.0,282.0,,,,,0.0,num,no,0.0,,yes
SASHELP,LEUTRAIN,DATA,x282,num,8.0,2256.0,283.0,,,,,0.0,num,no,0.0,,yes
SASHELP,LEUTRAIN,DATA,x283,num,8.0,2264.0,284.0,,,,,0.0,num,no,0.0,,yes
SASHELP,LEUTRAIN,DATA,x284,num,8.0,2272.0,285.0,,,,,0.0,num,no,0.0,,yes
SASHELP,LEUTRAIN,DATA,x285,num,8.0,2280.0,286.0,,,,,0.0,num,no,0.0,,yes
SASHELP,LEUTRAIN,DATA,x286,num,8.0,2288.0,287.0,,,,,0.0,num,no,0.0,,yes
SASHELP,LEUTRAIN,DATA,x287,num,8.0,2296.0,288.0,,,,,0.0,num,no,0.0,,yes
SASHELP,LEUTRAIN,DATA,x288,num,8.0,2304.0,289.0,,,,,0.0,num,no,0.0,,yes
SASHELP,LEUTRAIN,DATA,x289,num,8.0,2312.0,290.0,,,,,0.0,num,no,0.0,,yes
SASHELP,LEUTRAIN,DATA,x290,num,8.0,2320.0,291.0,,,,,0.0,num,no,0.0,,yes
SASHELP,LEUTRAIN,DATA,x291,num,8.0,2328.0,292.0,,,,,0.0,num,no,0.0,,yes
SASHELP,LEUTRAIN,DATA,x292,num,8.0,2336.0,293.0,,,,,0.0,num,no,0.0,,yes
SASHELP,LEUTRAIN,DATA,x293,num,8.0,2344.0,294.0,,,,,0.0,num,no,0.0,,yes
SASHELP,LEUTRAIN,DATA,x294,num,8.0,2352.0,295.0,,,,,0.0,num,no,0.0,,yes
SASHELP,LEUTRAIN,DATA,x295,num,8.0,2360.0,296.0,,,,,0.0,num,no,0.0,,yes
SASHELP,LEUTRAIN,DATA,x296,num,8.0,2368.0,297.0,,,,,0.0,num,no,0.0,,yes
SASHELP,LEUTRAIN,DATA,x297,num,8.0,2376.0,298.0,,,,,0.0,num,no,0.0,,yes
SASHELP,LEUTRAIN,DATA,x298,num,8.0,2384.0,299.0,,,,,0.0,num,no,0.0,,yes
SASHELP,LEUTRAIN,DATA,x299,num,8.0,2392.0,300.0,,,,,0.0,num,no,0.0,,yes
SASHELP,LEUTRAIN,DATA,x300,num,8.0,2400.0,301.0,,,,,0.0,num,no,0.0,,yes
SASHELP,LEUTRAIN,DATA,x301,num,8.0,2408.0,302.0,,,,,0.0,num,no,0.0,,yes
SASHELP,LEUTRAIN,DATA,x302,num,8.0,2416.0,303.0,,,,,0.0,num,no,0.0,,yes
SASHELP,LEUTRAIN,DATA,x303,num,8.0,2424.0,304.0,,,,,0.0,num,no,0.0,,yes
SASHELP,LEUTRAIN,DATA,x304,num,8.0,2432.0,305.0,,,,,0.0,num,no,0.0,,yes
SASHELP,LEUTRAIN,DATA,x305,num,8.0,2440.0,306.0,,,,,0.0,num,no,0.0,,yes
SASHELP,LEUTRAIN,DATA,x306,num,8.0,2448.0,307.0,,,,,0.0,num,no,0.0,,yes
SASHELP,LEUTRAIN,DATA,x307,num,8.0,2456.0,308.0,,,,,0.0,num,no,0.0,,yes
SASHELP,LEUTRAIN,DATA,x308,num,8.0,2464.0,309.0,,,,,0.0,num,no,0.0,,yes
SASHELP,LEUTRAIN,DATA,x309,num,8.0,2472.0,310.0,,,,,0.0,num,no,0.0,,yes
SASHELP,LEUTRAIN,DATA,x310,num,8.0,2480.0,311.0,,,,,0.0,num,no,0.0,,yes
SASHELP,LEUTRAIN,DATA,x311,num,8.0,2488.0,312.0,,,,,0.0,num,no,0.0,,yes
SASHELP,LEUTRAIN,DATA,x312,num,8.0,2496.0,313.0,,,,,0.0,num,no,0.0,,yes
SASHELP,LEUTRAIN,DATA,x313,num,8.0,2504.0,314.0,,,,,0.0,num,no,0.0,,yes
